UV-B,PRR,survival
NA,dark control,18.58142462
NA,dark control,11.82207422
NA,dark control,21.62327189
0,PRR+,16.76592829
0,PRR+,10.25462512
0,PRR+,9.823836451
28,PRR+,7.393745127
28,PRR+,5.908334693
28,PRR+,7.977993977
44,PRR+,3.385684503
44,PRR+,4.815983027
44,PRR+,10.88247778
58,PRR+,3.677276596
58,PRR+,2.597554698
28,PRR-,0.32579023
28,PRR-,0.5553582
28,PRR-,0.722024867
44,PRR-,0.670212766
44,PRR-,0.632
44,PRR-,1.52
58,PRR-,0
58,PRR-,0
58,PRR-,0
